,CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,MaritalStatus,AgeGroup,Gender,HourSpendOnApp,OrderCount,OrderAmountHikeFromlastYear,DaySinceLastOrder,NumberOfStreamerFollowed,SatisfactionScore,Complain,CouponUsed,DiscountAmount,PreferedOrderCat
1693,51694.0,0.0,15.0,0.0,1.0,29.0,0.0,3.0,0.0,2.0,4.0,14.0,0.0,3.0,1.0,0.0,0.0,260.0,5
1694,51695.0,0.0,2.0,2.0,3.0,8.0,2.0,3.0,1.0,3.0,1.0,14.0,2.0,2.0,3.0,0.0,1.0,146.0,0
1695,51696.0,0.0,15.0,1.0,2.0,8.0,2.0,3.0,1.0,2.0,1.0,11.0,0.0,1.0,3.0,1.0,1.0,127.0,1
1696,51697.0,0.0,5.0,1.0,1.0,12.0,2.0,3.0,0.0,3.0,1.0,13.0,7.0,2.0,4.0,0.0,0.0,124.0,1
1697,51698.0,0.0,21.0,0.0,3.0,35.0,2.0,3.0,0.0,3.0,1.0,21.0,7.0,4.0,3.0,0.0,0.0,225.0,4
1698,51699.0,0.0,13.0,0.0,1.0,12.0,2.0,1.0,1.0,2.0,6.0,13.0,7.0,5.0,5.0,1.0,6.0,160.0,0
1699,51700.0,0.0,3.0,2.0,3.0,31.0,2.0,3.0,0.0,2.0,2.0,12.0,2.0,8.0,3.0,1.0,2.0,147.0,0
1700,51701.0,0.0,3.0,0.0,3.0,6.0,2.0,3.0,1.0,2.0,7.0,17.0,7.0,2.0,3.0,0.0,0.0,153.0,0
1701,51702.0,0.0,15.0,0.0,1.0,8.0,0.0,4.0,1.0,3.0,1.0,23.0,0.0,4.0,1.0,0.0,1.0,168.0,0
1702,51703.0,1.0,4.0,2.0,3.0,6.0,0.0,4.0,0.0,3.0,1.0,11.0,2.0,2.0,4.0,1.0,1.0,122.0,1
1703,51704.0,0.0,9.0,2.0,3.0,6.0,0.0,3.0,0.0,2.0,1.0,15.0,0.0,5.0,1.0,0.0,1.0,167.0,0
1704,51705.0,0.0,9.0,2.0,3.0,9.0,2.0,4.0,1.0,2.0,1.0,11.0,12.0,5.0,1.0,0.0,0.0,197.0,4
1705,51706.0,0.0,33.0,0.0,1.0,6.0,2.0,3.0,1.0,2.0,1.0,11.0,2.0,3.0,3.0,0.0,0.0,168.0,0
1706,51707.0,0.0,4.0,1.0,1.0,16.0,2.0,1.0,0.0,2.0,1.0,13.0,7.0,4.0,3.0,1.0,0.0,122.0,1
1707,51708.0,0.0,3.0,2.0,3.0,12.0,0.0,3.0,1.0,2.0,2.0,24.0,2.0,2.0,1.0,0.0,2.0,126.0,1
1708,51709.0,1.0,3.0,1.0,3.0,11.0,0.0,3.0,0.0,2.0,1.0,13.0,0.0,2.0,3.0,1.0,0.0,129.0,1
1709,51710.0,0.0,13.0,1.0,1.0,16.0,2.0,3.0,0.0,3.0,1.0,20.0,3.0,7.0,5.0,0.0,1.0,135.0,1
1710,51711.0,0.0,19.0,2.0,1.0,13.0,2.0,3.0,0.0,1.0,1.0,14.0,0.0,3.0,3.0,0.0,1.0,153.0,0
1711,51712.0,1.0,4.0,2.0,3.0,10.0,0.0,3.0,1.0,2.0,7.0,18.0,7.0,2.0,4.0,0.0,4.0,194.0,0
1712,51713.0,0.0,23.0,0.0,1.0,16.0,0.0,4.0,1.0,3.0,1.0,15.0,3.0,7.0,1.0,0.0,1.0,205.0,4
1713,51714.0,1.0,3.0,0.0,3.0,28.0,2.0,4.0,1.0,3.0,1.0,12.0,0.0,3.0,3.0,1.0,1.0,164.0,0
1714,51715.0,0.0,4.0,1.0,1.0,12.0,0.0,4.0,1.0,2.0,2.0,16.0,2.0,1.0,4.0,1.0,2.0,127.0,1
1715,51716.0,1.0,3.0,1.0,3.0,18.0,0.0,1.0,0.0,2.0,1.0,15.0,0.0,2.0,4.0,0.0,0.0,127.0,1
1716,51717.0,0.0,4.0,1.0,1.0,29.0,0.0,3.0,1.0,2.0,1.0,16.0,2.0,10.0,1.0,0.0,0.0,122.0,1
1717,51718.0,0.0,8.0,0.0,1.0,15.0,0.0,4.0,1.0,3.0,1.0,19.0,0.0,10.0,4.0,0.0,0.0,165.0,0
1718,51719.0,0.0,3.0,1.0,1.0,6.0,2.0,3.0,1.0,2.0,1.0,11.0,4.0,2.0,4.0,0.0,0.0,138.0,2
1719,51720.0,0.0,1.0,0.0,3.0,15.0,0.0,3.0,1.0,3.0,1.0,16.0,7.0,2.0,1.0,0.0,1.0,153.0,0
1720,51721.0,0.0,22.0,0.0,1.0,13.0,0.0,4.0,1.0,2.0,1.0,24.0,7.0,9.0,3.0,0.0,1.0,210.0,4
1721,51722.0,0.0,24.0,1.0,3.0,20.0,2.0,3.0,0.0,2.0,1.0,11.0,7.0,5.0,1.0,0.0,1.0,149.0,0
1722,51723.0,0.0,9.0,1.0,1.0,12.0,2.0,3.0,0.0,3.0,2.0,13.0,2.0,5.0,3.0,0.0,2.0,125.0,1
1723,51724.0,1.0,3.0,2.0,3.0,25.0,0.0,1.0,1.0,3.0,1.0,13.0,4.0,9.0,1.0,1.0,0.0,153.0,0
1724,51725.0,0.0,28.0,0.0,1.0,8.0,0.0,3.0,0.0,3.0,1.0,13.0,2.0,3.0,1.0,1.0,2.0,267.0,5
1725,51726.0,0.0,3.0,1.0,3.0,16.0,2.0,3.0,0.0,3.0,1.0,12.0,3.0,2.0,3.0,1.0,0.0,143.0,0
1726,51727.0,0.0,3.0,1.0,3.0,12.0,2.0,3.0,1.0,3.0,1.0,18.0,0.0,2.0,4.0,0.0,1.0,125.0,1
1727,51728.0,1.0,3.0,2.0,1.0,9.0,0.0,3.0,1.0,2.0,1.0,22.0,4.0,1.0,5.0,0.0,0.0,131.0,1
1728,51729.0,0.0,4.0,1.0,1.0,17.0,2.0,3.0,0.0,2.0,1.0,13.0,2.0,2.0,4.0,0.0,1.0,122.0,1
1729,51730.0,0.0,9.0,0.0,3.0,8.0,2.0,4.0,1.0,3.0,9.0,13.0,0.0,2.0,3.0,0.0,8.0,176.0,4
1730,51731.0,1.0,4.0,2.0,1.0,10.0,0.0,3.0,1.0,2.0,1.0,23.0,0.0,10.0,1.0,1.0,1.0,123.0,1
1731,51732.0,0.0,13.0,1.0,1.0,20.0,2.0,3.0,0.0,2.0,12.0,12.0,17.0,2.0,5.0,0.0,10.0,130.0,1
1732,51733.0,0.0,13.0,0.0,3.0,8.0,2.0,3.0,0.0,2.0,1.0,12.0,3.0,8.0,4.0,0.0,0.0,157.0,0
1733,51734.0,0.0,15.0,1.0,1.0,12.0,2.0,3.0,0.0,3.0,1.0,16.0,2.0,4.0,5.0,0.0,0.0,126.0,1
1734,51735.0,0.0,13.0,1.0,1.0,16.0,0.0,3.0,1.0,2.0,1.0,12.0,1.0,3.0,4.0,1.0,0.0,142.0,0
1735,51736.0,0.0,16.0,0.0,1.0,18.0,2.0,4.0,1.0,2.0,4.0,11.0,9.0,2.0,4.0,0.0,3.0,243.0,5
1736,51737.0,0.0,13.0,1.0,1.0,8.0,2.0,4.0,0.0,3.0,1.0,22.0,0.0,7.0,3.0,0.0,1.0,134.0,0
1737,51738.0,0.0,27.0,0.0,1.0,11.0,2.0,3.0,1.0,2.0,1.0,14.0,2.0,5.0,5.0,0.0,1.0,294.0,3
1738,51739.0,0.0,7.0,2.0,3.0,10.0,2.0,3.0,0.0,3.0,1.0,15.0,2.0,10.0,3.0,0.0,0.0,165.0,0
1739,51740.0,0.0,4.0,1.0,1.0,13.0,2.0,3.0,0.0,2.0,3.0,12.0,12.0,2.0,5.0,0.0,3.0,143.0,0
1740,51741.0,0.0,4.0,2.0,1.0,27.0,2.0,3.0,1.0,3.0,1.0,20.0,2.0,8.0,1.0,0.0,1.0,123.0,1
1741,51742.0,0.0,16.0,1.0,1.0,14.0,2.0,3.0,0.0,3.0,1.0,14.0,2.0,5.0,3.0,1.0,1.0,145.0,0
1742,51743.0,0.0,3.0,1.0,3.0,10.0,0.0,4.0,0.0,3.0,1.0,11.0,3.0,2.0,1.0,1.0,0.0,145.0,0
1743,51744.0,0.0,13.0,2.0,1.0,31.0,2.0,3.0,0.0,3.0,10.0,15.0,7.0,4.0,3.0,1.0,4.0,144.0,0
1744,51745.0,0.0,4.0,1.0,1.0,6.0,2.0,4.0,1.0,3.0,3.0,12.0,2.0,2.0,5.0,0.0,3.0,122.0,1
1745,51746.0,0.0,12.0,2.0,1.0,6.0,2.0,3.0,1.0,2.0,1.0,14.0,6.0,2.0,3.0,1.0,0.0,292.0,3
1746,51747.0,0.0,29.0,2.0,3.0,12.0,2.0,1.0,0.0,2.0,4.0,11.0,7.0,10.0,5.0,0.0,6.0,232.0,5
1747,51748.0,0.0,3.0,0.0,3.0,18.0,0.0,3.0,0.0,2.0,4.0,11.0,4.0,1.0,3.0,0.0,3.0,166.0,0
1748,51749.0,0.0,14.0,0.0,3.0,6.0,2.0,1.0,1.0,2.0,1.0,16.0,7.0,2.0,5.0,0.0,1.0,184.0,4
1749,51750.0,0.0,1.0,1.0,1.0,23.0,2.0,3.0,1.0,3.0,1.0,12.0,8.0,2.0,5.0,0.0,0.0,146.0,0
1750,51751.0,1.0,3.0,1.0,1.0,9.0,2.0,3.0,1.0,3.0,1.0,13.0,2.0,6.0,5.0,0.0,1.0,140.0,2
1751,51752.0,0.0,25.0,0.0,1.0,9.0,2.0,4.0,1.0,2.0,1.0,14.0,4.0,3.0,3.0,1.0,1.0,180.0,4
1752,51753.0,0.0,18.0,1.0,1.0,12.0,2.0,3.0,1.0,3.0,1.0,21.0,2.0,4.0,1.0,0.0,0.0,127.0,1
1753,51754.0,0.0,25.0,0.0,1.0,10.0,2.0,3.0,0.0,1.0,1.0,13.0,4.0,3.0,1.0,0.0,2.0,266.0,5
1754,51755.0,0.0,15.0,2.0,1.0,35.0,2.0,3.0,0.0,3.0,1.0,11.0,2.0,3.0,3.0,0.0,1.0,146.0,0
1755,51756.0,0.0,3.0,0.0,1.0,8.0,0.0,5.0,0.0,2.0,1.0,20.0,2.0,3.0,1.0,0.0,1.0,161.0,0
1756,51757.0,0.0,33.0,0.0,1.0,13.0,2.0,3.0,0.0,2.0,11.0,14.0,10.0,6.0,5.0,0.0,1.0,296.0,3
1757,51758.0,0.0,19.0,1.0,1.0,24.0,2.0,3.0,0.0,2.0,1.0,14.0,8.0,3.0,3.0,0.0,1.0,148.0,0
1758,51759.0,0.0,15.0,2.0,1.0,34.0,2.0,4.0,0.0,2.0,1.0,11.0,4.0,1.0,1.0,0.0,0.0,145.0,0
1759,51760.0,1.0,3.0,1.0,3.0,6.0,0.0,3.0,0.0,3.0,1.0,16.0,4.0,2.0,4.0,1.0,0.0,132.0,1
1760,51761.0,1.0,3.0,2.0,3.0,12.0,2.0,5.0,0.0,2.0,1.0,16.0,0.0,1.0,3.0,0.0,0.0,124.0,1
1761,51762.0,0.0,3.0,2.0,1.0,8.0,2.0,3.0,1.0,2.0,1.0,23.0,0.0,2.0,1.0,1.0,1.0,117.0,2
1762,51763.0,0.0,13.0,0.0,3.0,8.0,2.0,3.0,0.0,3.0,1.0,14.0,12.0,1.0,3.0,0.0,2.0,280.0,3
1763,51764.0,0.0,3.0,1.0,1.0,29.0,2.0,3.0,0.0,2.0,1.0,22.0,2.0,2.0,1.0,0.0,0.0,129.0,1
1764,51765.0,0.0,4.0,2.0,1.0,9.0,2.0,3.0,1.0,2.0,1.0,15.0,4.0,5.0,1.0,0.0,1.0,121.0,1
1765,51766.0,0.0,2.0,0.0,1.0,9.0,2.0,4.0,1.0,3.0,1.0,18.0,7.0,2.0,3.0,0.0,0.0,219.0,4
1766,51767.0,1.0,3.0,1.0,1.0,12.0,2.0,4.0,0.0,3.0,1.0,16.0,1.0,6.0,4.0,0.0,1.0,125.0,1
1767,51768.0,1.0,3.0,1.0,2.0,12.0,0.0,4.0,1.0,2.0,1.0,12.0,0.0,2.0,1.0,0.0,0.0,126.0,1
1768,51769.0,0.0,3.0,2.0,3.0,28.0,2.0,3.0,0.0,3.0,7.0,11.0,8.0,1.0,5.0,0.0,3.0,184.0,4
1769,51770.0,0.0,33.0,0.0,3.0,35.0,2.0,4.0,1.0,2.0,4.0,12.0,0.0,4.0,1.0,0.0,1.0,241.0,5
1770,51771.0,0.0,23.0,0.0,1.0,35.0,2.0,4.0,1.0,2.0,15.0,15.0,7.0,1.0,3.0,0.0,2.0,270.0,5
1771,51772.0,0.0,3.0,2.0,1.0,12.0,0.0,3.0,0.0,2.0,6.0,14.0,7.0,1.0,1.0,0.0,1.0,126.0,1
1772,51773.0,0.0,33.0,2.0,3.0,34.0,2.0,4.0,0.0,3.0,13.0,19.0,11.0,5.0,5.0,0.0,3.0,203.0,4
1773,51774.0,0.0,23.0,0.0,1.0,8.0,2.0,3.0,0.0,3.0,1.0,13.0,4.0,6.0,1.0,0.0,0.0,151.0,0
1774,51775.0,0.0,19.0,0.0,1.0,8.0,2.0,3.0,1.0,2.0,1.0,13.0,1.0,7.0,3.0,0.0,2.0,279.0,5
1775,51776.0,0.0,8.0,1.0,1.0,28.0,0.0,5.0,1.0,2.0,4.0,15.0,3.0,1.0,3.0,0.0,1.0,142.0,2
1776,51777.0,0.0,27.0,1.0,1.0,5.0,0.0,3.0,0.0,2.0,1.0,11.0,0.0,8.0,3.0,0.0,0.0,138.0,0
1777,51778.0,0.0,7.0,1.0,1.0,8.0,2.0,4.0,1.0,2.0,5.0,12.0,7.0,4.0,3.0,0.0,3.0,128.0,1
1778,51779.0,0.0,5.0,0.0,3.0,16.0,2.0,4.0,0.0,3.0,1.0,19.0,2.0,3.0,1.0,1.0,0.0,191.0,4
1779,51780.0,0.0,4.0,0.0,1.0,15.0,2.0,3.0,1.0,2.0,1.0,25.0,8.0,2.0,4.0,0.0,0.0,206.0,4
1780,51781.0,1.0,3.0,0.0,1.0,21.0,2.0,3.0,1.0,2.0,2.0,12.0,7.0,8.0,3.0,1.0,3.0,236.0,4
1781,51782.0,1.0,3.0,1.0,1.0,16.0,2.0,5.0,1.0,2.0,1.0,13.0,3.0,8.0,1.0,0.0,0.0,134.0,1
1782,51783.0,0.0,3.0,1.0,3.0,13.0,0.0,3.0,1.0,2.0,1.0,14.0,2.0,1.0,4.0,0.0,0.0,130.0,1
1783,51784.0,0.0,8.0,0.0,1.0,22.0,2.0,3.0,1.0,3.0,1.0,12.0,0.0,5.0,3.0,1.0,0.0,176.0,4
1784,51785.0,1.0,3.0,2.0,1.0,26.0,2.0,3.0,1.0,3.0,1.0,12.0,0.0,4.0,3.0,0.0,1.0,198.0,4
1785,51786.0,1.0,3.0,2.0,2.0,29.0,2.0,3.0,0.0,2.0,1.0,15.0,2.0,10.0,5.0,1.0,1.0,200.0,4
1786,51787.0,0.0,4.0,2.0,1.0,11.0,2.0,3.0,1.0,3.0,2.0,17.0,0.0,5.0,3.0,0.0,0.0,121.0,1
1787,51788.0,0.0,9.0,2.0,3.0,16.0,0.0,3.0,1.0,2.0,9.0,14.0,7.0,2.0,1.0,0.0,8.0,200.0,4
1788,51789.0,1.0,3.0,2.0,1.0,10.0,0.0,4.0,1.0,3.0,1.0,16.0,2.0,6.0,3.0,0.0,0.0,139.0,2
1789,51790.0,0.0,21.0,1.0,3.0,8.0,2.0,3.0,0.0,2.0,6.0,14.0,7.0,3.0,1.0,0.0,6.0,141.0,0
1790,51791.0,0.0,28.0,0.0,3.0,24.0,0.0,3.0,0.0,2.0,7.0,23.0,8.0,4.0,4.0,0.0,2.0,268.0,5
1791,51792.0,0.0,14.0,2.0,3.0,16.0,0.0,3.0,1.0,2.0,1.0,14.0,10.0,8.0,1.0,0.0,0.0,162.0,0
1792,51793.0,0.0,8.0,1.0,3.0,6.0,2.0,3.0,1.0,2.0,6.0,11.0,9.0,10.0,3.0,0.0,0.0,147.0,0
1793,51794.0,0.0,13.0,0.0,1.0,12.0,0.0,3.0,0.0,3.0,4.0,15.0,13.0,8.0,3.0,0.0,4.0,232.0,5
1794,51795.0,0.0,12.0,2.0,1.0,14.0,2.0,3.0,0.0,2.0,1.0,11.0,7.0,2.0,3.0,0.0,1.0,138.0,2
1795,51796.0,0.0,4.0,0.0,3.0,8.0,0.0,3.0,1.0,3.0,1.0,13.0,5.0,5.0,1.0,1.0,1.0,166.0,0
1796,51797.0,0.0,15.0,0.0,1.0,30.0,2.0,3.0,1.0,2.0,5.0,21.0,8.0,2.0,5.0,1.0,5.0,174.0,4
1797,51798.0,0.0,18.0,1.0,3.0,8.0,2.0,3.0,1.0,3.0,3.0,19.0,7.0,1.0,4.0,0.0,3.0,148.0,0
1798,51799.0,1.0,3.0,2.0,2.0,23.0,2.0,3.0,0.0,2.0,1.0,11.0,0.0,1.0,3.0,1.0,0.0,127.0,1
1799,51800.0,0.0,2.0,1.0,1.0,25.0,2.0,3.0,1.0,2.0,1.0,12.0,2.0,5.0,1.0,0.0,1.0,143.0,0
1800,51801.0,0.0,6.0,0.0,1.0,6.0,2.0,1.0,0.0,3.0,1.0,19.0,5.0,5.0,3.0,0.0,2.0,262.0,5
1801,51802.0,0.0,4.0,0.0,3.0,13.0,2.0,4.0,1.0,2.0,1.0,21.0,7.0,10.0,1.0,0.0,1.0,216.0,4
1802,51803.0,1.0,3.0,2.0,3.0,11.0,0.0,3.0,1.0,3.0,1.0,14.0,0.0,2.0,4.0,1.0,1.0,119.0,2
1803,51804.0,0.0,13.0,2.0,3.0,34.0,2.0,5.0,1.0,2.0,1.0,15.0,7.0,4.0,5.0,0.0,0.0,209.0,4
1804,51805.0,0.0,14.0,2.0,1.0,8.0,0.0,4.0,0.0,3.0,1.0,17.0,7.0,3.0,3.0,1.0,0.0,168.0,0
1805,51806.0,0.0,3.0,1.0,3.0,35.0,2.0,3.0,1.0,2.0,1.0,12.0,0.0,6.0,3.0,0.0,0.0,143.0,0
1806,51807.0,0.0,8.0,1.0,3.0,6.0,0.0,3.0,0.0,3.0,1.0,16.0,3.0,2.0,3.0,0.0,1.0,149.0,0
1807,51808.0,0.0,7.0,0.0,3.0,27.0,0.0,1.0,1.0,3.0,5.0,12.0,7.0,2.0,1.0,0.0,0.0,153.0,0
1808,51809.0,1.0,3.0,1.0,1.0,12.0,0.0,5.0,1.0,3.0,1.0,18.0,0.0,2.0,1.0,1.0,0.0,123.0,1
1809,51810.0,0.0,13.0,0.0,1.0,6.0,0.0,3.0,0.0,2.0,1.0,17.0,2.0,5.0,1.0,0.0,1.0,175.0,4
1810,51811.0,0.0,19.0,2.0,1.0,24.0,2.0,3.0,0.0,2.0,1.0,11.0,2.0,6.0,3.0,0.0,0.0,205.0,4
1811,51812.0,0.0,14.0,0.0,3.0,8.0,2.0,3.0,0.0,3.0,11.0,16.0,8.0,8.0,5.0,0.0,2.0,266.0,5
1812,51813.0,0.0,13.0,2.0,3.0,15.0,2.0,3.0,1.0,3.0,7.0,13.0,7.0,2.0,4.0,0.0,1.0,188.0,4
1813,51814.0,0.0,25.0,0.0,1.0,12.0,2.0,3.0,1.0,3.0,6.0,12.0,9.0,4.0,5.0,1.0,2.0,156.0,0
1814,51815.0,1.0,3.0,2.0,3.0,17.0,2.0,1.0,1.0,2.0,1.0,12.0,2.0,9.0,3.0,0.0,1.0,147.0,0
1815,51816.0,0.0,3.0,2.0,3.0,12.0,2.0,3.0,1.0,2.0,2.0,13.0,1.0,1.0,1.0,0.0,1.0,124.0,1
1816,51817.0,0.0,11.0,0.0,1.0,16.0,2.0,3.0,0.0,3.0,1.0,19.0,0.0,4.0,3.0,0.0,0.0,198.0,0
1817,51818.0,0.0,13.0,0.0,1.0,6.0,2.0,3.0,0.0,3.0,4.0,12.0,3.0,7.0,4.0,0.0,4.0,164.0,0
1818,51819.0,0.0,22.0,0.0,1.0,24.0,2.0,4.0,1.0,2.0,1.0,14.0,9.0,2.0,3.0,1.0,1.0,295.0,3
1819,51820.0,0.0,3.0,1.0,1.0,29.0,2.0,1.0,1.0,2.0,1.0,11.0,4.0,2.0,1.0,1.0,0.0,127.0,1
1820,51821.0,0.0,3.0,0.0,3.0,34.0,2.0,3.0,1.0,3.0,1.0,20.0,4.0,2.0,4.0,0.0,0.0,163.0,0
1821,51822.0,0.0,4.0,1.0,1.0,23.0,2.0,4.0,1.0,3.0,1.0,21.0,0.0,2.0,4.0,0.0,1.0,121.0,1
1822,51823.0,0.0,23.0,2.0,2.0,9.0,2.0,3.0,1.0,3.0,10.0,11.0,7.0,2.0,4.0,0.0,2.0,282.0,3
1823,51824.0,0.0,4.0,1.0,3.0,19.0,2.0,3.0,1.0,2.0,1.0,11.0,6.0,2.0,3.0,0.0,1.0,121.0,1
1824,51825.0,1.0,3.0,2.0,1.0,13.0,2.0,3.0,0.0,2.0,1.0,16.0,2.0,2.0,3.0,1.0,0.0,129.0,1
1825,51826.0,1.0,4.0,2.0,3.0,18.0,2.0,4.0,1.0,3.0,1.0,18.0,0.0,2.0,5.0,0.0,1.0,120.0,1
1826,51827.0,0.0,7.0,1.0,1.0,6.0,2.0,4.0,1.0,2.0,1.0,13.0,3.0,2.0,1.0,1.0,1.0,136.0,2
1827,51828.0,1.0,3.0,1.0,3.0,19.0,2.0,3.0,1.0,2.0,1.0,17.0,2.0,3.0,5.0,0.0,0.0,142.0,0
1828,51829.0,0.0,8.0,1.0,1.0,31.0,0.0,4.0,1.0,2.0,1.0,14.0,2.0,5.0,1.0,0.0,1.0,137.0,0
1829,51830.0,0.0,4.0,0.0,3.0,12.0,2.0,1.0,1.0,3.0,5.0,22.0,7.0,5.0,1.0,0.0,5.0,155.0,0
1830,51831.0,0.0,4.0,1.0,1.0,12.0,2.0,4.0,0.0,3.0,1.0,12.0,3.0,1.0,3.0,0.0,0.0,122.0,1
1831,51832.0,0.0,13.0,0.0,3.0,8.0,2.0,3.0,1.0,3.0,1.0,11.0,0.0,5.0,3.0,1.0,0.0,196.0,0
1832,51833.0,0.0,3.0,1.0,1.0,6.0,0.0,4.0,0.0,2.0,1.0,13.0,0.0,2.0,4.0,0.0,0.0,128.0,1
1833,51834.0,0.0,15.0,1.0,1.0,8.0,2.0,3.0,0.0,2.0,2.0,13.0,2.0,2.0,1.0,0.0,0.0,141.0,0
1834,51835.0,0.0,16.0,0.0,1.0,12.0,2.0,4.0,1.0,2.0,1.0,14.0,0.0,5.0,1.0,1.0,2.0,266.0,5
1835,51836.0,0.0,11.0,1.0,1.0,12.0,0.0,3.0,0.0,2.0,1.0,17.0,0.0,4.0,5.0,0.0,0.0,126.0,1
1836,51837.0,0.0,16.0,2.0,1.0,15.0,2.0,3.0,1.0,3.0,4.0,13.0,7.0,4.0,3.0,1.0,1.0,157.0,0
1837,51838.0,0.0,21.0,0.0,1.0,6.0,2.0,4.0,0.0,2.0,4.0,11.0,2.0,8.0,5.0,0.0,0.0,254.0,5
1838,51839.0,0.0,17.0,0.0,2.0,6.0,0.0,4.0,0.0,2.0,1.0,11.0,2.0,5.0,3.0,0.0,1.0,160.0,0
1839,51840.0,0.0,7.0,1.0,3.0,12.0,2.0,3.0,0.0,2.0,1.0,18.0,6.0,2.0,3.0,1.0,1.0,126.0,1
1840,51841.0,1.0,3.0,1.0,3.0,8.0,2.0,3.0,1.0,2.0,1.0,11.0,2.0,1.0,5.0,0.0,1.0,130.0,1
1841,51842.0,0.0,3.0,1.0,3.0,28.0,0.0,3.0,1.0,2.0,1.0,11.0,2.0,2.0,3.0,0.0,0.0,134.0,1
1842,51843.0,0.0,17.0,0.0,1.0,9.0,2.0,3.0,1.0,2.0,1.0,14.0,1.0,5.0,1.0,1.0,0.0,295.0,3
1843,51844.0,0.0,3.0,1.0,1.0,12.0,2.0,3.0,1.0,2.0,2.0,20.0,2.0,1.0,3.0,0.0,1.0,128.0,1
1844,51845.0,0.0,6.0,0.0,3.0,14.0,2.0,3.0,1.0,2.0,1.0,12.0,2.0,1.0,3.0,0.0,0.0,171.0,0
1845,51846.0,0.0,5.0,0.0,1.0,15.0,2.0,3.0,0.0,3.0,1.0,12.0,5.0,2.0,1.0,1.0,1.0,163.0,0
1846,51847.0,0.0,4.0,2.0,1.0,9.0,2.0,3.0,0.0,3.0,1.0,20.0,0.0,2.0,3.0,0.0,1.0,121.0,1
1847,51848.0,0.0,26.0,0.0,3.0,6.0,0.0,3.0,0.0,2.0,8.0,20.0,10.0,8.0,5.0,0.0,4.0,184.0,0
1848,51849.0,0.0,7.0,1.0,1.0,6.0,2.0,3.0,1.0,2.0,8.0,12.0,8.0,2.0,1.0,0.0,1.0,127.0,1
1849,51850.0,1.0,8.0,2.0,3.0,32.0,2.0,3.0,0.0,3.0,1.0,14.0,0.0,3.0,5.0,0.0,0.0,143.0,0
1850,51851.0,0.0,3.0,0.0,1.0,12.0,2.0,3.0,0.0,3.0,1.0,13.0,2.0,2.0,1.0,1.0,0.0,56.0,2
1851,51852.0,0.0,13.0,0.0,1.0,9.0,2.0,3.0,1.0,2.0,7.0,15.0,8.0,2.0,3.0,0.0,7.0,194.0,4
1852,51853.0,0.0,2.0,0.0,3.0,9.0,2.0,3.0,0.0,3.0,1.0,14.0,2.0,2.0,3.0,0.0,0.0,156.0,0
1853,51854.0,0.0,8.0,0.0,1.0,12.0,0.0,5.0,1.0,2.0,11.0,13.0,8.0,2.0,1.0,0.0,0.0,166.0,0
1854,51855.0,0.0,6.0,2.0,1.0,12.0,2.0,3.0,1.0,1.0,4.0,23.0,7.0,4.0,1.0,0.0,3.0,177.0,0
1855,51856.0,0.0,27.0,0.0,2.0,25.0,2.0,3.0,1.0,2.0,7.0,15.0,1.0,3.0,4.0,0.0,2.0,207.0,4
1856,51857.0,0.0,9.0,0.0,1.0,15.0,2.0,4.0,1.0,2.0,1.0,11.0,2.0,3.0,4.0,1.0,0.0,188.0,0
1857,51858.0,0.0,4.0,1.0,1.0,9.0,0.0,4.0,1.0,2.0,1.0,13.0,1.0,1.0,1.0,0.0,1.0,120.0,1
1858,51859.0,1.0,3.0,0.0,1.0,16.0,0.0,3.0,1.0,2.0,1.0,11.0,1.0,2.0,3.0,1.0,1.0,110.0,2
1859,51860.0,1.0,3.0,2.0,1.0,9.0,0.0,3.0,1.0,3.0,9.0,11.0,7.0,2.0,5.0,1.0,5.0,133.0,1
1860,51861.0,0.0,3.0,2.0,1.0,9.0,2.0,4.0,1.0,2.0,1.0,18.0,0.0,2.0,3.0,0.0,1.0,113.0,2
1861,51862.0,0.0,3.0,1.0,1.0,10.0,2.0,1.0,1.0,2.0,1.0,16.0,2.0,3.0,5.0,0.0,0.0,128.0,1
1862,51863.0,0.0,3.0,1.0,3.0,14.0,2.0,1.0,1.0,2.0,1.0,22.0,2.0,1.0,4.0,0.0,1.0,149.0,0
1863,51864.0,0.0,11.0,1.0,3.0,13.0,0.0,4.0,0.0,2.0,1.0,20.0,5.0,1.0,1.0,0.0,1.0,140.0,0
1864,51865.0,0.0,2.0,2.0,1.0,6.0,2.0,5.0,1.0,2.0,2.0,18.0,8.0,2.0,1.0,0.0,0.0,127.0,1
1865,51866.0,0.0,21.0,0.0,3.0,8.0,2.0,1.0,1.0,2.0,2.0,12.0,2.0,4.0,4.0,0.0,0.0,181.0,0
1866,51867.0,0.0,3.0,2.0,3.0,9.0,2.0,1.0,0.0,3.0,1.0,20.0,4.0,2.0,1.0,1.0,1.0,146.0,0
1867,51868.0,0.0,13.0,1.0,1.0,16.0,0.0,1.0,1.0,3.0,1.0,17.0,0.0,4.0,1.0,0.0,1.0,147.0,2
1868,51869.0,0.0,23.0,1.0,1.0,34.0,2.0,1.0,1.0,3.0,3.0,11.0,8.0,2.0,3.0,1.0,0.0,132.0,1
1869,51870.0,0.0,7.0,0.0,1.0,15.0,0.0,4.0,0.0,2.0,7.0,14.0,7.0,2.0,4.0,0.0,4.0,186.0,4
