,CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,MaritalStatus,AgeGroup,Gender,HourSpendOnApp,OrderCount,OrderAmountHikeFromlastYear,DaySinceLastOrder,PreferedOrderCat,NumberOfStreamerFollowed,SatisfactionScore,Complain,CouponUsed,DiscountAmount,Cluster
1674,51675.0,0.0,23.0,0.0,1.0,11.0,2.0,3.0,1.0,2.0,1.0,11.0,1.0,3.0,5.0,3.0,0.0,1.0,283.0,2
1675,51676.0,0.0,16.0,2.0,1.0,16.0,2.0,4.0,0.0,2.0,1.0,11.0,0.0,0.0,2.0,3.0,0.0,1.0,153.0,2
1676,51677.0,0.0,3.0,2.0,3.0,6.0,2.0,3.0,1.0,3.0,1.0,13.0,4.0,0.0,1.0,4.0,1.0,0.0,163.0,2
1677,51678.0,0.0,27.0,2.0,1.0,26.0,0.0,3.0,0.0,2.0,1.0,12.0,3.0,0.0,4.0,3.0,0.0,0.0,149.0,2
1678,51679.0,0.0,16.0,0.0,1.0,13.0,2.0,3.0,0.0,2.0,1.0,16.0,0.0,4.0,9.0,5.0,0.0,1.0,200.0,2
1679,51680.0,0.0,18.0,1.0,1.0,14.0,2.0,3.0,1.0,3.0,9.0,14.0,8.0,0.0,10.0,1.0,0.0,8.0,137.0,2
1680,51681.0,0.0,13.0,0.0,3.0,6.0,2.0,5.0,1.0,2.0,1.0,22.0,2.0,0.0,3.0,1.0,1.0,1.0,175.0,2
1681,51682.0,1.0,8.0,1.0,1.0,14.0,2.0,5.0,1.0,3.0,1.0,11.0,7.0,1.0,2.0,5.0,1.0,0.0,121.0,2
1682,51683.0,0.0,2.0,1.0,1.0,15.0,0.0,4.0,1.0,1.0,2.0,17.0,2.0,2.0,1.0,1.0,0.0,1.0,140.0,2
1683,51684.0,0.0,3.0,0.0,3.0,11.0,2.0,4.0,0.0,1.0,1.0,13.0,2.0,0.0,2.0,3.0,0.0,1.0,161.0,2
1684,51685.0,0.0,3.0,0.0,3.0,14.0,2.0,3.0,0.0,2.0,1.0,18.0,7.0,0.0,2.0,4.0,0.0,0.0,162.0,2
1685,51686.0,0.0,13.0,0.0,1.0,11.0,2.0,3.0,1.0,3.0,1.0,16.0,4.0,0.0,8.0,1.0,0.0,1.0,163.0,2
1686,51687.0,0.0,11.0,0.0,1.0,21.0,2.0,4.0,1.0,3.0,2.0,14.0,3.0,4.0,1.0,1.0,1.0,2.0,215.0,2
1687,51688.0,0.0,4.0,0.0,1.0,13.0,0.0,3.0,0.0,2.0,4.0,14.0,10.0,4.0,2.0,1.0,1.0,4.0,171.0,2
1688,51689.0,0.0,2.0,0.0,3.0,16.0,2.0,4.0,0.0,2.0,1.0,14.0,7.0,0.0,2.0,4.0,1.0,1.0,183.0,2
1689,51690.0,0.0,8.0,0.0,1.0,11.0,0.0,3.0,1.0,3.0,1.0,13.0,13.0,4.0,1.0,4.0,0.0,1.0,181.0,2
1690,51691.0,0.0,3.0,1.0,1.0,32.0,2.0,3.0,1.0,2.0,1.0,12.0,2.0,1.0,2.0,1.0,0.0,0.0,129.0,2
1691,51692.0,0.0,14.0,0.0,1.0,12.0,0.0,4.0,1.0,3.0,1.0,15.0,2.0,0.0,7.0,4.0,1.0,1.0,160.0,2
1692,51693.0,0.0,23.0,2.0,3.0,10.0,0.0,3.0,1.0,2.0,1.0,19.0,0.0,0.0,4.0,3.0,0.0,0.0,130.0,2
1693,51694.0,0.0,15.0,0.0,1.0,29.0,0.0,3.0,0.0,2.0,1.0,14.0,0.0,5.0,3.0,1.0,0.0,0.0,260.0,2
1694,51695.0,0.0,2.0,2.0,3.0,8.0,2.0,3.0,1.0,3.0,1.0,14.0,2.0,0.0,2.0,3.0,0.0,1.0,146.0,2
1695,51696.0,0.0,15.0,1.0,2.0,8.0,2.0,3.0,1.0,2.0,1.0,11.0,0.0,1.0,1.0,3.0,1.0,1.0,127.0,2
1696,51697.0,0.0,5.0,1.0,1.0,13.0,2.0,3.0,0.0,3.0,1.0,13.0,7.0,1.0,2.0,4.0,0.0,0.0,124.0,2
1697,51698.0,0.0,21.0,0.0,3.0,35.0,2.0,3.0,0.0,3.0,1.0,21.0,3.0,4.0,4.0,3.0,0.0,0.0,225.0,2
1698,51699.0,0.0,13.0,0.0,1.0,12.0,2.0,1.0,1.0,2.0,6.0,13.0,7.0,0.0,5.0,5.0,1.0,6.0,160.0,2
1699,51700.0,0.0,3.0,2.0,3.0,31.0,2.0,3.0,0.0,2.0,2.0,12.0,2.0,0.0,8.0,3.0,1.0,2.0,147.0,2
1700,51701.0,0.0,3.0,0.0,3.0,6.0,2.0,3.0,1.0,2.0,7.0,17.0,7.0,0.0,2.0,3.0,0.0,0.0,153.0,2
1701,51702.0,0.0,15.0,0.0,1.0,8.0,0.0,4.0,1.0,3.0,1.0,23.0,0.0,0.0,4.0,1.0,0.0,1.0,168.0,2
1702,51703.0,1.0,8.0,2.0,3.0,6.0,0.0,4.0,0.0,3.0,1.0,11.0,2.0,1.0,2.0,4.0,1.0,1.0,122.0,2
1703,51704.0,0.0,9.0,2.0,3.0,6.0,0.0,3.0,0.0,2.0,1.0,15.0,0.0,0.0,5.0,1.0,0.0,1.0,167.0,2
1704,51705.0,0.0,9.0,2.0,3.0,9.0,2.0,4.0,1.0,2.0,1.0,11.0,12.0,4.0,5.0,1.0,0.0,0.0,197.0,2
1705,51706.0,0.0,33.0,0.0,1.0,6.0,2.0,3.0,1.0,2.0,1.0,11.0,2.0,0.0,3.0,3.0,0.0,0.0,168.0,2
1706,51707.0,0.0,8.0,1.0,1.0,16.0,2.0,1.0,0.0,2.0,1.0,13.0,7.0,1.0,4.0,3.0,1.0,0.0,122.0,2
1707,51708.0,0.0,3.0,2.0,3.0,13.0,0.0,3.0,1.0,2.0,2.0,24.0,2.0,1.0,2.0,1.0,0.0,2.0,126.0,2
1708,51709.0,1.0,3.0,1.0,3.0,11.0,0.0,3.0,0.0,2.0,1.0,13.0,0.0,1.0,2.0,3.0,1.0,0.0,129.0,2
1709,51710.0,0.0,13.0,1.0,1.0,16.0,2.0,3.0,0.0,3.0,1.0,20.0,3.0,1.0,7.0,5.0,0.0,1.0,135.0,2
1710,51711.0,0.0,19.0,2.0,1.0,13.0,2.0,3.0,0.0,1.0,1.0,14.0,0.0,0.0,3.0,3.0,0.0,1.0,153.0,2
1711,51712.0,1.0,4.0,2.0,3.0,10.0,0.0,3.0,1.0,2.0,7.0,18.0,7.0,0.0,2.0,4.0,0.0,4.0,194.0,2
1712,51713.0,0.0,23.0,0.0,1.0,16.0,0.0,4.0,1.0,3.0,1.0,15.0,3.0,4.0,7.0,1.0,0.0,1.0,205.0,2
1713,51714.0,1.0,3.0,0.0,3.0,28.0,2.0,4.0,1.0,3.0,1.0,12.0,0.0,0.0,3.0,3.0,1.0,1.0,164.0,2
1714,51715.0,0.0,4.0,1.0,1.0,13.0,0.0,4.0,1.0,2.0,2.0,16.0,2.0,1.0,1.0,4.0,1.0,2.0,127.0,2
1715,51716.0,1.0,3.0,1.0,3.0,18.0,0.0,1.0,0.0,2.0,1.0,15.0,0.0,1.0,2.0,4.0,0.0,0.0,127.0,2
1716,51717.0,0.0,8.0,1.0,1.0,29.0,0.0,3.0,1.0,2.0,1.0,16.0,2.0,1.0,10.0,1.0,0.0,0.0,122.0,2
1717,51718.0,0.0,8.0,0.0,1.0,15.0,0.0,4.0,1.0,3.0,1.0,19.0,0.0,0.0,10.0,4.0,0.0,0.0,165.0,2
1718,51719.0,0.0,3.0,1.0,1.0,6.0,2.0,3.0,1.0,2.0,1.0,11.0,4.0,2.0,2.0,4.0,0.0,0.0,138.0,2
1719,51720.0,0.0,1.0,0.0,3.0,15.0,0.0,3.0,1.0,3.0,1.0,16.0,7.0,0.0,2.0,1.0,0.0,1.0,153.0,2
1720,51721.0,0.0,22.0,0.0,1.0,13.0,0.0,4.0,1.0,2.0,1.0,24.0,3.0,4.0,9.0,3.0,0.0,1.0,210.0,2
1721,51722.0,0.0,24.0,1.0,3.0,20.0,2.0,3.0,0.0,2.0,1.0,11.0,7.0,0.0,5.0,1.0,0.0,1.0,149.0,2
1722,51723.0,0.0,9.0,1.0,1.0,13.0,2.0,3.0,0.0,3.0,2.0,13.0,2.0,1.0,5.0,3.0,0.0,2.0,125.0,2
1723,51724.0,1.0,3.0,2.0,3.0,25.0,0.0,1.0,1.0,3.0,1.0,13.0,4.0,0.0,9.0,1.0,1.0,0.0,153.0,2
1724,51725.0,0.0,28.0,0.0,1.0,8.0,0.0,3.0,0.0,3.0,1.0,13.0,2.0,5.0,3.0,1.0,1.0,1.0,267.0,2
1725,51726.0,0.0,3.0,1.0,3.0,16.0,2.0,3.0,0.0,3.0,1.0,12.0,3.0,0.0,2.0,3.0,1.0,0.0,143.0,2
1726,51727.0,0.0,3.0,1.0,3.0,13.0,2.0,3.0,1.0,3.0,1.0,18.0,0.0,1.0,2.0,4.0,0.0,1.0,125.0,2
1727,51728.0,1.0,3.0,2.0,1.0,9.0,0.0,3.0,1.0,2.0,1.0,22.0,4.0,1.0,1.0,5.0,0.0,0.0,131.0,2
1728,51729.0,0.0,8.0,1.0,1.0,17.0,2.0,3.0,0.0,2.0,1.0,13.0,2.0,1.0,2.0,4.0,0.0,1.0,122.0,2
1729,51730.0,0.0,9.0,0.0,3.0,8.0,2.0,4.0,1.0,3.0,9.0,13.0,0.0,4.0,2.0,3.0,0.0,8.0,176.0,2
1730,51731.0,1.0,8.0,2.0,1.0,10.0,0.0,3.0,1.0,2.0,1.0,23.0,0.0,1.0,10.0,1.0,1.0,1.0,123.0,2
1731,51732.0,0.0,13.0,1.0,1.0,20.0,2.0,3.0,0.0,2.0,12.0,12.0,17.0,1.0,2.0,5.0,0.0,10.0,130.0,2
1732,51733.0,0.0,13.0,0.0,3.0,8.0,2.0,3.0,0.0,2.0,1.0,12.0,3.0,0.0,8.0,4.0,0.0,0.0,157.0,2
1733,51734.0,0.0,15.0,1.0,1.0,13.0,2.0,3.0,0.0,3.0,1.0,16.0,2.0,1.0,4.0,5.0,0.0,0.0,126.0,2
1734,51735.0,0.0,13.0,1.0,1.0,16.0,0.0,3.0,1.0,2.0,1.0,12.0,1.0,0.0,3.0,4.0,1.0,0.0,142.0,2
1735,51736.0,0.0,16.0,0.0,1.0,18.0,2.0,4.0,1.0,2.0,1.0,11.0,9.0,5.0,2.0,4.0,0.0,3.0,243.0,2
1736,51737.0,0.0,13.0,1.0,1.0,8.0,2.0,4.0,0.0,3.0,1.0,22.0,0.0,0.0,7.0,3.0,0.0,1.0,134.0,2
1737,51738.0,0.0,27.0,0.0,1.0,11.0,2.0,3.0,1.0,2.0,1.0,14.0,2.0,3.0,5.0,5.0,0.0,1.0,294.0,2
1738,51739.0,0.0,7.0,2.0,3.0,10.0,2.0,3.0,0.0,3.0,1.0,15.0,2.0,0.0,10.0,3.0,0.0,0.0,165.0,2
1739,51740.0,0.0,4.0,1.0,1.0,13.0,2.0,3.0,0.0,2.0,3.0,12.0,12.0,0.0,2.0,5.0,0.0,3.0,143.0,2
1740,51741.0,0.0,8.0,2.0,1.0,27.0,2.0,3.0,1.0,3.0,1.0,20.0,2.0,1.0,8.0,1.0,0.0,1.0,123.0,2
1741,51742.0,0.0,16.0,1.0,1.0,14.0,2.0,3.0,0.0,3.0,1.0,14.0,2.0,0.0,5.0,3.0,1.0,1.0,145.0,2
1742,51743.0,0.0,3.0,1.0,3.0,10.0,0.0,4.0,0.0,3.0,1.0,11.0,3.0,0.0,2.0,1.0,1.0,0.0,145.0,2
1743,51744.0,0.0,13.0,2.0,1.0,31.0,2.0,3.0,0.0,3.0,10.0,15.0,7.0,0.0,4.0,3.0,1.0,4.0,144.0,2
1744,51745.0,0.0,8.0,1.0,1.0,6.0,2.0,4.0,1.0,3.0,3.0,12.0,2.0,1.0,2.0,5.0,0.0,3.0,122.0,2
1745,51746.0,0.0,12.0,2.0,1.0,6.0,2.0,3.0,1.0,2.0,1.0,14.0,6.0,3.0,2.0,3.0,1.0,0.0,292.0,2
1746,51747.0,0.0,29.0,2.0,3.0,12.0,2.0,1.0,0.0,2.0,1.0,11.0,7.0,5.0,10.0,5.0,0.0,6.0,232.0,2
1747,51748.0,0.0,3.0,0.0,3.0,18.0,0.0,3.0,0.0,2.0,4.0,11.0,4.0,0.0,1.0,3.0,0.0,3.0,166.0,2
1748,51749.0,0.0,14.0,0.0,3.0,6.0,2.0,1.0,1.0,2.0,1.0,16.0,7.0,4.0,2.0,5.0,0.0,1.0,184.0,2
1749,51750.0,0.0,1.0,1.0,1.0,23.0,2.0,3.0,1.0,3.0,1.0,12.0,8.0,0.0,2.0,5.0,0.0,0.0,146.0,2
1750,51751.0,1.0,3.0,1.0,1.0,9.0,2.0,3.0,1.0,3.0,1.0,13.0,2.0,2.0,6.0,5.0,0.0,1.0,140.0,2
1751,51752.0,0.0,25.0,0.0,1.0,9.0,2.0,4.0,1.0,2.0,1.0,14.0,4.0,4.0,3.0,3.0,1.0,1.0,180.0,2
1752,51753.0,0.0,18.0,1.0,1.0,13.0,2.0,3.0,1.0,3.0,1.0,21.0,2.0,1.0,4.0,1.0,0.0,0.0,127.0,2
1753,51754.0,0.0,25.0,0.0,1.0,10.0,2.0,3.0,0.0,1.0,1.0,13.0,4.0,5.0,3.0,1.0,0.0,1.0,266.0,2
1754,51755.0,0.0,15.0,2.0,1.0,35.0,2.0,3.0,0.0,3.0,1.0,11.0,2.0,0.0,3.0,3.0,0.0,1.0,146.0,2
1755,51756.0,0.0,3.0,0.0,1.0,8.0,0.0,5.0,0.0,2.0,1.0,20.0,2.0,0.0,3.0,1.0,0.0,1.0,161.0,2
1756,51757.0,0.0,33.0,0.0,1.0,13.0,2.0,3.0,0.0,2.0,11.0,14.0,10.0,3.0,6.0,5.0,0.0,1.0,296.0,2
1757,51758.0,0.0,19.0,1.0,1.0,24.0,2.0,3.0,0.0,2.0,1.0,14.0,8.0,0.0,3.0,3.0,0.0,1.0,148.0,2
1758,51759.0,0.0,15.0,2.0,1.0,34.0,2.0,4.0,0.0,2.0,1.0,11.0,4.0,0.0,1.0,1.0,0.0,0.0,145.0,2
1759,51760.0,1.0,3.0,1.0,3.0,6.0,0.0,3.0,0.0,3.0,1.0,16.0,4.0,1.0,2.0,4.0,1.0,0.0,132.0,2
1760,51761.0,1.0,3.0,2.0,3.0,13.0,2.0,5.0,0.0,2.0,1.0,16.0,0.0,1.0,1.0,3.0,0.0,0.0,124.0,2
1761,51762.0,0.0,8.0,2.0,1.0,8.0,2.0,3.0,1.0,2.0,1.0,23.0,0.0,2.0,2.0,1.0,1.0,1.0,117.0,2
1762,51763.0,0.0,13.0,0.0,3.0,8.0,2.0,3.0,0.0,3.0,1.0,14.0,12.0,3.0,1.0,3.0,0.0,1.0,280.0,2
1763,51764.0,0.0,3.0,1.0,1.0,29.0,2.0,3.0,0.0,2.0,1.0,22.0,2.0,1.0,2.0,1.0,0.0,0.0,129.0,2
1764,51765.0,0.0,8.0,2.0,1.0,9.0,2.0,3.0,1.0,2.0,1.0,15.0,4.0,1.0,5.0,1.0,0.0,1.0,121.0,2
1765,51766.0,0.0,2.0,0.0,1.0,9.0,2.0,4.0,1.0,3.0,1.0,18.0,3.0,4.0,2.0,3.0,0.0,0.0,219.0,2
1766,51767.0,1.0,3.0,1.0,1.0,13.0,2.0,4.0,0.0,3.0,1.0,16.0,1.0,1.0,6.0,4.0,0.0,1.0,125.0,2
1767,51768.0,1.0,3.0,1.0,2.0,13.0,0.0,4.0,1.0,2.0,1.0,12.0,0.0,1.0,2.0,1.0,0.0,0.0,126.0,2
1768,51769.0,0.0,3.0,2.0,3.0,28.0,2.0,3.0,0.0,3.0,7.0,11.0,8.0,4.0,1.0,5.0,0.0,3.0,184.0,2
1769,51770.0,0.0,33.0,0.0,3.0,35.0,2.0,4.0,1.0,2.0,1.0,12.0,0.0,5.0,4.0,1.0,0.0,1.0,241.0,2
1770,51771.0,0.0,23.0,0.0,1.0,35.0,2.0,4.0,1.0,2.0,15.0,15.0,7.0,5.0,1.0,3.0,0.0,1.0,270.0,2
1771,51772.0,0.0,3.0,2.0,1.0,13.0,0.0,3.0,0.0,2.0,6.0,14.0,7.0,1.0,1.0,1.0,0.0,1.0,126.0,2
1772,51773.0,0.0,33.0,2.0,3.0,34.0,2.0,4.0,0.0,3.0,13.0,19.0,11.0,4.0,5.0,5.0,0.0,3.0,203.0,2
1773,51774.0,0.0,23.0,0.0,1.0,8.0,2.0,3.0,0.0,3.0,1.0,13.0,4.0,0.0,6.0,1.0,0.0,0.0,151.0,2
1774,51775.0,0.0,19.0,0.0,1.0,8.0,2.0,3.0,1.0,2.0,1.0,13.0,1.0,5.0,7.0,3.0,0.0,1.0,279.0,2
1775,51776.0,0.0,8.0,1.0,1.0,28.0,0.0,5.0,1.0,2.0,4.0,15.0,3.0,2.0,1.0,3.0,0.0,1.0,142.0,2
1776,51777.0,0.0,27.0,1.0,1.0,5.0,0.0,3.0,0.0,2.0,1.0,11.0,0.0,0.0,8.0,3.0,0.0,0.0,138.0,2
1777,51778.0,0.0,7.0,1.0,1.0,8.0,2.0,4.0,1.0,2.0,5.0,12.0,7.0,1.0,4.0,3.0,0.0,3.0,128.0,2
1778,51779.0,0.0,5.0,0.0,3.0,16.0,2.0,4.0,0.0,3.0,1.0,19.0,2.0,4.0,3.0,1.0,1.0,0.0,191.0,2
1779,51780.0,0.0,4.0,0.0,1.0,15.0,2.0,3.0,1.0,2.0,1.0,25.0,8.0,4.0,2.0,4.0,0.0,0.0,206.0,2
1780,51781.0,1.0,3.0,0.0,1.0,21.0,2.0,3.0,1.0,2.0,1.0,12.0,7.0,4.0,8.0,3.0,1.0,3.0,236.0,2
1781,51782.0,1.0,3.0,1.0,1.0,16.0,2.0,5.0,1.0,2.0,1.0,13.0,3.0,1.0,8.0,1.0,0.0,0.0,134.0,2
1782,51783.0,0.0,3.0,1.0,3.0,13.0,0.0,3.0,1.0,2.0,1.0,14.0,2.0,1.0,1.0,4.0,0.0,0.0,130.0,2
1783,51784.0,0.0,8.0,0.0,1.0,22.0,2.0,3.0,1.0,3.0,1.0,12.0,0.0,4.0,5.0,3.0,1.0,0.0,176.0,2
1784,51785.0,1.0,3.0,2.0,1.0,26.0,2.0,3.0,1.0,3.0,1.0,12.0,0.0,4.0,4.0,3.0,0.0,1.0,198.0,2
1785,51786.0,1.0,3.0,2.0,2.0,29.0,2.0,3.0,0.0,2.0,1.0,15.0,2.0,4.0,10.0,5.0,1.0,1.0,200.0,2
1786,51787.0,0.0,8.0,2.0,1.0,11.0,2.0,3.0,1.0,3.0,2.0,17.0,0.0,1.0,5.0,3.0,0.0,0.0,121.0,2
1787,51788.0,0.0,9.0,2.0,3.0,16.0,0.0,3.0,1.0,2.0,9.0,14.0,7.0,4.0,2.0,1.0,0.0,8.0,200.0,2
1788,51789.0,1.0,3.0,2.0,1.0,10.0,0.0,4.0,1.0,3.0,1.0,16.0,2.0,2.0,6.0,3.0,0.0,0.0,139.0,2
1789,51790.0,0.0,21.0,1.0,3.0,8.0,2.0,3.0,0.0,2.0,6.0,14.0,7.0,0.0,3.0,1.0,0.0,6.0,141.0,2
1790,51791.0,0.0,28.0,0.0,3.0,24.0,0.0,3.0,0.0,2.0,7.0,23.0,8.0,5.0,4.0,4.0,0.0,1.0,268.0,2
1791,51792.0,0.0,14.0,2.0,3.0,16.0,0.0,3.0,1.0,2.0,1.0,14.0,10.0,0.0,8.0,1.0,0.0,0.0,162.0,2
1792,51793.0,0.0,8.0,1.0,3.0,6.0,2.0,3.0,1.0,2.0,6.0,11.0,9.0,0.0,10.0,3.0,0.0,0.0,147.0,2
1793,51794.0,0.0,13.0,0.0,1.0,12.0,0.0,3.0,0.0,3.0,1.0,15.0,13.0,5.0,8.0,3.0,0.0,4.0,232.0,2
1794,51795.0,0.0,12.0,2.0,1.0,14.0,2.0,3.0,0.0,2.0,1.0,11.0,7.0,2.0,2.0,3.0,0.0,1.0,138.0,2
1795,51796.0,0.0,4.0,0.0,3.0,8.0,0.0,3.0,1.0,3.0,1.0,13.0,5.0,0.0,5.0,1.0,1.0,1.0,166.0,2
1796,51797.0,0.0,15.0,0.0,1.0,30.0,2.0,3.0,1.0,2.0,5.0,21.0,8.0,4.0,2.0,5.0,1.0,5.0,174.0,2
1797,51798.0,0.0,18.0,1.0,3.0,8.0,2.0,3.0,1.0,3.0,3.0,19.0,7.0,0.0,1.0,4.0,0.0,3.0,148.0,2
1798,51799.0,1.0,3.0,2.0,2.0,23.0,2.0,3.0,0.0,2.0,1.0,11.0,0.0,1.0,1.0,3.0,1.0,0.0,127.0,2
1799,51800.0,0.0,2.0,1.0,1.0,25.0,2.0,3.0,1.0,2.0,1.0,12.0,2.0,0.0,5.0,1.0,0.0,1.0,143.0,2
1800,51801.0,0.0,6.0,0.0,1.0,6.0,2.0,1.0,0.0,3.0,1.0,19.0,5.0,5.0,5.0,3.0,0.0,1.0,262.0,2
1801,51802.0,0.0,4.0,0.0,3.0,13.0,2.0,4.0,1.0,2.0,1.0,21.0,3.0,4.0,10.0,1.0,0.0,1.0,216.0,2
1802,51803.0,1.0,8.0,2.0,3.0,11.0,0.0,3.0,1.0,3.0,1.0,14.0,0.0,2.0,2.0,4.0,1.0,1.0,119.0,2
1803,51804.0,0.0,13.0,2.0,3.0,34.0,2.0,5.0,1.0,2.0,1.0,15.0,3.0,4.0,4.0,5.0,0.0,0.0,209.0,2
1804,51805.0,0.0,14.0,2.0,1.0,8.0,0.0,4.0,0.0,3.0,1.0,17.0,7.0,0.0,3.0,3.0,1.0,0.0,168.0,2
1805,51806.0,0.0,3.0,1.0,3.0,35.0,2.0,3.0,1.0,2.0,1.0,12.0,0.0,0.0,6.0,3.0,0.0,0.0,143.0,2
1806,51807.0,0.0,8.0,1.0,3.0,6.0,0.0,3.0,0.0,3.0,1.0,16.0,3.0,0.0,2.0,3.0,0.0,1.0,149.0,2
1807,51808.0,0.0,7.0,0.0,3.0,27.0,0.0,1.0,1.0,3.0,5.0,12.0,7.0,0.0,2.0,1.0,0.0,0.0,153.0,2
1808,51809.0,1.0,3.0,1.0,1.0,13.0,0.0,5.0,1.0,3.0,1.0,18.0,0.0,1.0,2.0,1.0,1.0,0.0,123.0,2
1809,51810.0,0.0,13.0,0.0,1.0,6.0,0.0,3.0,0.0,2.0,1.0,17.0,2.0,4.0,5.0,1.0,0.0,1.0,175.0,2
1810,51811.0,0.0,19.0,2.0,1.0,24.0,2.0,3.0,0.0,2.0,1.0,11.0,2.0,4.0,6.0,3.0,0.0,0.0,205.0,2
1811,51812.0,0.0,14.0,0.0,3.0,8.0,2.0,3.0,0.0,3.0,11.0,16.0,8.0,5.0,8.0,5.0,0.0,1.0,266.0,2
1812,51813.0,0.0,13.0,2.0,3.0,15.0,2.0,3.0,1.0,3.0,7.0,13.0,7.0,4.0,2.0,4.0,0.0,1.0,188.0,2
1813,51814.0,0.0,25.0,0.0,1.0,12.0,2.0,3.0,1.0,3.0,6.0,12.0,9.0,0.0,4.0,5.0,1.0,2.0,156.0,2
1814,51815.0,1.0,3.0,2.0,3.0,17.0,2.0,1.0,1.0,2.0,1.0,12.0,2.0,0.0,9.0,3.0,0.0,1.0,147.0,2
1815,51816.0,0.0,3.0,2.0,3.0,13.0,2.0,3.0,1.0,2.0,2.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,124.0,2
1816,51817.0,0.0,11.0,0.0,1.0,16.0,2.0,3.0,0.0,3.0,1.0,19.0,0.0,0.0,4.0,3.0,0.0,0.0,198.0,2
1817,51818.0,0.0,13.0,0.0,1.0,6.0,2.0,3.0,0.0,3.0,4.0,12.0,3.0,0.0,7.0,4.0,0.0,4.0,164.0,2
1818,51819.0,0.0,22.0,0.0,1.0,24.0,2.0,4.0,1.0,2.0,1.0,14.0,9.0,3.0,2.0,3.0,1.0,1.0,295.0,2
1819,51820.0,0.0,3.0,1.0,1.0,29.0,2.0,1.0,1.0,2.0,1.0,11.0,4.0,1.0,2.0,1.0,1.0,0.0,127.0,2
1820,51821.0,0.0,3.0,0.0,3.0,34.0,2.0,3.0,1.0,3.0,1.0,20.0,4.0,0.0,2.0,4.0,0.0,0.0,163.0,2
1821,51822.0,0.0,8.0,1.0,1.0,23.0,2.0,4.0,1.0,3.0,1.0,21.0,0.0,1.0,2.0,4.0,0.0,1.0,121.0,2
1822,51823.0,0.0,23.0,2.0,2.0,9.0,2.0,3.0,1.0,3.0,10.0,11.0,7.0,3.0,2.0,4.0,0.0,1.0,282.0,2
1823,51824.0,0.0,8.0,1.0,3.0,19.0,2.0,3.0,1.0,2.0,1.0,11.0,6.0,1.0,2.0,3.0,0.0,1.0,121.0,2
1824,51825.0,1.0,3.0,2.0,1.0,13.0,2.0,3.0,0.0,2.0,1.0,16.0,2.0,1.0,2.0,3.0,1.0,0.0,129.0,2
1825,51826.0,1.0,8.0,2.0,3.0,18.0,2.0,4.0,1.0,3.0,1.0,18.0,0.0,1.0,2.0,5.0,0.0,1.0,120.0,2
1826,51827.0,0.0,7.0,1.0,1.0,6.0,2.0,4.0,1.0,2.0,1.0,13.0,3.0,2.0,2.0,1.0,1.0,1.0,136.0,2
1827,51828.0,1.0,3.0,1.0,3.0,19.0,2.0,3.0,1.0,2.0,1.0,17.0,2.0,0.0,3.0,5.0,0.0,0.0,142.0,2
1828,51829.0,0.0,8.0,1.0,1.0,31.0,0.0,4.0,1.0,2.0,1.0,14.0,2.0,0.0,5.0,1.0,0.0,1.0,137.0,2
1829,51830.0,0.0,4.0,0.0,3.0,12.0,2.0,1.0,1.0,3.0,5.0,22.0,7.0,0.0,5.0,1.0,0.0,5.0,155.0,2
1830,51831.0,0.0,8.0,1.0,1.0,12.0,2.0,4.0,0.0,3.0,1.0,12.0,3.0,1.0,1.0,3.0,0.0,0.0,122.0,2
1831,51832.0,0.0,13.0,0.0,3.0,8.0,2.0,3.0,1.0,3.0,1.0,11.0,0.0,0.0,5.0,3.0,1.0,0.0,196.0,2
1832,51833.0,0.0,3.0,1.0,1.0,6.0,0.0,4.0,0.0,2.0,1.0,13.0,0.0,1.0,2.0,4.0,0.0,0.0,128.0,2
1833,51834.0,0.0,15.0,1.0,1.0,8.0,2.0,3.0,0.0,2.0,2.0,13.0,2.0,0.0,2.0,1.0,0.0,0.0,141.0,2
1834,51835.0,0.0,16.0,0.0,1.0,12.0,2.0,4.0,1.0,2.0,1.0,14.0,0.0,5.0,5.0,1.0,1.0,1.0,266.0,2
1835,51836.0,0.0,11.0,1.0,1.0,13.0,0.0,3.0,0.0,2.0,1.0,17.0,0.0,1.0,4.0,5.0,0.0,0.0,126.0,2
1836,51837.0,0.0,16.0,2.0,1.0,15.0,2.0,3.0,1.0,3.0,4.0,13.0,7.0,0.0,4.0,3.0,1.0,1.0,157.0,2
1837,51838.0,0.0,21.0,0.0,1.0,6.0,2.0,4.0,0.0,2.0,1.0,11.0,2.0,5.0,8.0,5.0,0.0,0.0,254.0,2
1838,51839.0,0.0,17.0,0.0,2.0,6.0,0.0,4.0,0.0,2.0,1.0,11.0,2.0,0.0,5.0,3.0,0.0,1.0,160.0,2
1839,51840.0,0.0,7.0,1.0,3.0,13.0,2.0,3.0,0.0,2.0,1.0,18.0,6.0,1.0,2.0,3.0,1.0,1.0,126.0,2
1840,51841.0,1.0,3.0,1.0,3.0,8.0,2.0,3.0,1.0,2.0,1.0,11.0,2.0,1.0,1.0,5.0,0.0,1.0,130.0,2
1841,51842.0,0.0,3.0,1.0,3.0,28.0,0.0,3.0,1.0,2.0,1.0,11.0,2.0,1.0,2.0,3.0,0.0,0.0,134.0,2
